name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;809;0;832;3055;1664;3055;1641;0
header;33;117;33;147;1639;147;1639;117
A;825;182;825;209;847;209;847;182
A;1004;383;1004;386;1038;386;1038;383
C;1154;421;1154;440;1169;440;1169;421
B;830;870;830;897;850;897;850;870
C;832;1546;832;1575;854;1575;854;1546
A;850;1720;850;1721;852;1721;852;1720
A;1002;1842;1002;1854;1009;1854;1009;1842
A;1025;2017;1025;2022;1061;2022;1061;2017
D;840;2212;840;2242;864;2242;864;2212
A;1505;2577;1505;2580;1509;2580;1509;2577
B;968;2837;968;2857;983;2857;983;2837
A;906;2889;906;2889;906;2889;906;2889
