name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;835;0;1034;3049;1064;3049;1057;0
header;214;97;214;128;1838;128;1838;97
A;1017;161;1017;185;1034;185;1034;161
A;1051;671;1051;686;1059;686;1059;671
A;1051;808;1051;823;1059;823;1059;808
B;1011;827;1011;853;1032;853;1032;827
A;1051;853;1051;869;1059;869;1059;853
A;1050;1034;1050;1051;1058;1051;1058;1034
A;1049;1127;1049;1142;1058;1142;1058;1127
C;1008;1500;1008;1529;1028;1529;1028;1500
D;1014;2171;1014;2198;1034;2198;1034;2171
A;988;2237;988;2242;995;2242;995;2237
A;1047;2815;1047;2816;1047;2816;1047;2815
A;1049;2850;1049;2852;1050;2852;1050;2850
