name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;839;0;16;3053;792;3053;1625;0
header;18;122;18;153;1628;153;1628;122
A;813;192;813;217;835;217;835;192
B;809;971;809;998;829;998;829;971
A;1236;1394;1236;1394;1236;1394;1236;1394
A;437;1525;437;1540;444;1540;444;1525
B;784;1736;784;1753;793;1753;793;1736
C;811;1750;811;1776;830;1776;830;1750
A;380;2215;380;2230;394;2230;394;2215
A;666;2358;666;2358;666;2358;666;2358
A;533;2531;533;2534;563;2534;563;2531
A;847;2665;847;2666;847;2666;847;2665
A;241;2778;241;2780;244;2780;244;2778
